RefID,Site,Dépt,Région,Commune,Indice PL,Description,Latitude,Longitude,Photo
395,La fruitiere,65,Midi-Pyrénées,Cauterets,19,"Tres bon site astronomiquement parlant mais plus ""compliqué"" que le site d'Autacam, les montagnes forment une barriere à l'est et à l'ouest assez elevée. c'est certes frustrant mais finalement faire des photos plus bas est problématique pour la qualité des photos, en outre ces haut rempart bloquent tres efficacement la pollution lumineuse. autre point positif, le méridien sud est tres dégagé !!!! l'acces se fait par un route tres tres tournante ou les véhicule on parfoit du mal a se croiser (méfiance), le cour d'eau juste a coté peut procurer un appaisement relaxant pas toujours compatible avec l'astro ;) la PL est quasi imperceptible, c'est ici que, depuis Cauteret, les plus belles observation du ciel se feront
mais contraierement à hautacam, le ciel est souvant bcp plus nuageux",42.8527777777778,-0.098055555555556
468,Port de Bales,31,Midi-Pyrénées,Bourg-d'Oueil,19,"Il ya le parking ou alors à droite, un chemin carrossable avec plusieurs arrêts possibles. Pas de PL exceptés les phares et une vue sur pratiquement 360°, sauf vers l' ouest où se trouve le Mont Né à 2147 m d' altitude alors que le parking est à 1755 m.",42.8733333333333,0.500833333333333
66,Sentein,9,Midi-Pyrénées,Sentein,19,"Parking en terre, large et plat, chemin forestier, dégagé nord-ouest",42.8797222222222,0.918888888888889
354,Site AVEX de Cambasque,65,Midi-Pyrénées,Cauterets,19,"Site AVEX sur les Hauteur de Cauterets, à proximité des pistes de ski, très bonne PL malgrés la proximité ""envahissante"" de Cauterets, étoile polaire degagée, meridien tres dégagé",42.8838888888889,-0.141666666666667
486,Refuge de Migouelou,65,Midi-Pyrénées,Estaing,20,"Non loin de la commune d'Arrens-Marsous. Il faut trois heures de marche dans le parc national des pyrénées pour s'y rendre. Le début de la randonnée est situé un kilométre aprés le barrage du Tech. Ancien gite ""Astro""",42.8858333333333,-0.298888888888889
274,Mont Tauch,11,Languedoc-Roussillon,Tuchan,18,"quand vous êtes dans Tuchan prendre la direction du mont tauch qui surplombe Tuchan. tout en haut on arrive sur un parc Eolien, on peut se mettre une ciquantaine de metre avant le sommet afin de ne pas être géner par celle-ci",42.8930555555556,2.71055555555556
302,Freychenet,9,,Freychenet,9.2,à une dizaine de kilomètres de Lavelanet en direction de Foix,42.9055555555556,1.71972222222222
142,Obs du Pic du Midi de Bigorre,65,Midi-Pyrénées,Bagneres-de-B,19,"Accés par téléphérique depuis La Mongie (assez couteux : les tarif d'accès au Pic sont de l'ordre de 30€ mais pour y passer la nuit c'est de l'ordre de 200€,,,) - SQM : 21,81",42.9375,0.141111111111111
586,Gite Auroki,65,Midi-Pyrénées,Campan,19,"Année 1980 Type d’habitation : Maison Individuelle Cheminée en état de marche Prairie 2000 m² Terrasses 6 m² + 6 m² Balcon 6 m² Animaux admis (sur demande) Capacité d’Accueil classée : 5/6 Personnes. Le gite est très confortable, a proximité de Bagneres de Bigorre, et de la station de La mongie. Visite du Pic du Midi a prévoir, l'endroit est magique. le SQM moyen apres une vingtaine de mesure : 21.6",42.9591666666667,0.234166666666667
394,Hautacam (site AVEX),65,Midi-Pyrénées,Beaucens,19,"Magnifique site d'observation, pollution lumineuse présente un peu partout mais peu envahissante, car les villages emmetteurs sont petits et l'effet de l'altitude + masquage des montages + absobtion par les aérosols : humidité ou mer de nuages (fréquent) permet d'admirer les astres et de pratiquer l'astropho longue pose sans filtre, l'accés est tres facile par une route bien entretenue. au sommet nous sommes en zone pastoral, il est frequent d'y trouver des vaches, moutons et meme des chevaux. (attention au bouzes nombreuses), un tres bon site astro, calme, dégagé , a proximité du Pic du midi. Permet la photographie d'objet bas sur l'horizon (RHO OPHICHIUS)",42.9758333333333,-0.002222222222222
478,Camping Le Caoussariou,65,Midi-Pyrénées,Arcizans-dessus,17,"Ciel noir, ",42.9794444444445,-0.165555555555556
370,Orreaga  (Roncesvales),,Limousin,Orreaga,19,la route part de l'èglise qui est sur la route avant roncevales (toute petite route pour monter dans la montagne) super site (il faut monter sur un tallus +-15m) pas difficile visibilitè sur presque 360° jusqu'a l'horison. vraiment un très beau site ... lègeres lumieres de Roncevales en bas mais pas du tout gènant,43.0194444444444,-1.28083333333333
377,Harpea,64,Aquitaine,Esterencuby,19,sommet sympa à voir pour observation astro,43.0352777777778,-1.18222222222222
563,Puerto  San Glorio,,,,20,,43.0763888888889,-4.74944444444444
178,Observatoire du Pic des Fees,83,PACA,Hyeres,1,"Depuis 1983 l'observatoire est installé au sommet du Pic des Fées. C'est un observatoire doté d'une infrastructure et d'un équipement astronomique complet (télescopes de 150 à 500 mm, caméras CCD, salle de cours, bibliothèque, ...).",43.0955555555556,6.11388888888889
143,Observatoire de Sabarat,9,Midi-Pyrénées,Sabarat,18,"Une association, des stages, des soirée publiques… T450 sous coupole",43.1069444444444,1.38722222222222
525,Observatoire de Biscarmiau,65,Midi-Pyrénées,Visker,11,"L’observatoire de Biscarmiau a été entièrement construit par les membres de l’association Dinastro. Une fois par mois, nous ouvrons les portes de notre observatoire, pour des soirées d’observation publiques. Les néophytes comme les connaisseurs, sont alors invités à venir découvrir le ciel à travers l’oculaire du T305. Ces soirées sont gratuites et libres d’accès.",43.1444444444445,0.058888888888889
317,Observatoire du Gros Cerveau,83,PACA,Ollioules,4,observatoire astronomique avec amphithéâtre emplacement pour instrument local. Observation du club tous les vendredis soir,43.15,5.84138888888889
561,Obs du Club Alpha Centauri,11,Languedoc-Roussillon,Cailhavel,14,"Telescope de type Newton 400 mm ouvert à 6 en poste fixe sous coupole. Club alpha centauri MJC de Carcassonne tel 0468111700 soirée d'observation le vendredi, animation soirée astro à la demande...",43.1630555555556,2.12722222222222
288,Gite Eramaydou,65,Midi-Pyrénées,Bonrepos,12,"Face aux Pyrénées, une ancienne ferme en ""U"" située au bord du village et au milieu des champs. L'extérieur a le charme des vieilles maisons rurales construites en terre et en galets mais l'intérieur est de construction récente et dispose de tout le confort des villas modernes",43.1922222222222,0.371666666666667
172,Balcon des étoiles,31,Midi-Pyrénées,Latrape,11,,43.2766666666667,1.2775
198,Mas de L Angrola,34,Languedoc-Roussillon,Serignan,5,"Gites et chambres d'hôtes
Spécialisé dans l'observation et la photo planétaire et lunaire avec Lunettes Secretan du siècle dernier",43.2825,3.27694444444444
130,Observatoire de Marseille,13,PACA,Marseille,0,Association Andromède,43.3055555555556,5.39472222222222
482,Auberge de la Bergerie,83,PACA,Rocbaron,12,"Ch. d'hôtes : Chambre 2 pers. avec salle d'eau et wc + Gîte 5 personnes. avec séjour, kitchenette, salle d'eau, wc 1 chambre et mezzanine + Gîte 6 personnes. avec séjour, kitchenette, salle d'eau, wc 2 chambres et clic-clac + Gîte 11 personnes avec séjour, kitchenette, 3 chambres 2 salles d'eau, wc, sur étage ",43.3186111111111,6.09638888888889
267,Hotellerie de la Sainte Baume,83,PACA,Plan d'Aups,14,"en dortoir, maison d'accueil religieuse, contact 04 42 62 55 56",43.3358333333333,5.75777777777778
327,La Cayre,83,PACA,Plan-d'Aups,16,Un des sites d'observation de l'Astroclub Aubagnais. Site préservé du vent et spacieux mais lueurs de plus en plus génantes de Marseille. Horizon sud limité par la Ste Baume,43.3397222222222,5.76722222222222
328,Le Regage,13,PACA,Allauch,10,Un des sites d'observation de l'Astroclub Aubagnais. Site moyen mais pas trop loin de Marseille,43.3636111111111,5.56166666666667
483,Zach-en-Ciel,83,PACA,Saint-Zachary,4,"Rassemblement, braderie, conférence, observation… Rq : La note de PL ne tient pas compte des efforts de la ville pour l'amélioration de l'éclairage urbain !",43.3836111111111,5.7025
421,Observatoire du Cantissier,83,PACA,Saint-Zachary,13,"l'observatoire abrite un télescope Newton/Cassegrain Trassud de 400 mm sous coupole, Association Eclipse Astronomie",43.3963888888889,5.70194444444445
181,Les Boulines,83,PACA,Tourves,13,"Gîte 4 personne, possibilité animation Astro avec C11, piscine",43.3988888888889,5.88416666666667
476,Parking des Aresquiers,34,Languedoc-Roussillon,Frontignan,14,,43.4611111111111,3.81972222222222
543,Falga,31,Midi-Pyrénées,Falga,14,,43.4841666666667,1.84916666666667
321,Plateau des Chenes,83,PACA,Flayosc,12,"Au Château de Berne. Ce plateau, situé au milieu des vignes du domaine de Berne est le site d'observation du Club d'Astronomie Cassini 83. Proche de Draguignan, il offre un bon seeing ",43.5166666666667,6.36555555555556
400,Gite La Colonie,32,Midi-Pyrénées,Labastide-Saves,17,"No direct lights on the horizon. Estimated NELM 6.0 Perfect vision to the South, good to the West and the North, bad to the East (Toulouse). The site has a large lawn in front of the gites with a view on the Pyrenees.",43.5186111111111,0.963611111111111
381,Gros Bessillon,83,PACA,Ponteves,18,"Parking possible pour plusieurs voitures au sommet du Gros Bessillon.  Domine de 500 à 700 m tous les villages du centre Var - Vue quasi 360° du Massif de l'Etoile  à  l'ouest  (Marseille)  à l'Esterel (Saint-Raphael), du massif des Maures au sud au contreforts des Alpes au Nord . Le meilleur site à mon sens du Var, au dessus des brumes en contrebas. ",43.5369444444445,6.07805555555556
36,Ferme de Cinquantes,31,Midi-Pyrénées,Ramonville-St-A,1,"Accès facile, pique-nique possible, mais proche Toulouse et péage donc PL ++",43.5433333333333,1.49444444444444
293,Lias,32,Midi-Pyrénées,Lias,15,"Route carossable mais déformée, attention au verglas. Ouest et Sud OK. Nord exploitable. Toulouse visible à l'Est. SQM : Polaire 20.60 - Zénith 20.98",43.5594444444445,1.11527777777778
124,Observatoire de la Sinne,13,PACA,Vauvenargues,17,Observatoire du club de l'AAAOV,43.5608333333333,5.67111111111111
437,Observatoire de Rangueil,31,Midi-Pyrénées,Toulouse,2,"Observatoire universitaire, visite sur rendez-vous",43.5638888888889,1.48083333333333
205,Les Vernes,13,PACA,Artigues,18,"site facile d'acces, léger halo au Nord-Est, petit resto à Rians ! Site des RAGBR 2008",43.5747222222222,5.79972222222222
356,La Forgette,13,PACA,Arles,15,Terrain d'observation du club des Astronomes Amateurs Du Delta.,43.5866666666667,4.72777777777778
54,N124 aire de repos,32,Midi-Pyrénées,Pujaudran,11,Facile d'accès... mais bc de passage !,43.5905555555556,1.1275
488,Prades,81,Midi-Pyrénées,Prades,17,"le site est dégagé et bien plat ,par contre la pollution lumineuse est bien présente de toulouse jusqu'à castres",43.6108333333333,1.95388888888889
436,Observatoire de Jolimont,31,Midi-Pyrénées,Toulouse,2,L'Observatoire est ouvert au public tous les vendredis soirs à 21h00,43.6119444444445,1.4625
164,Domaine de la Blaque,83,PACA,Varages,17,"3 gîtes 2 chambres d’hôtes, piscine, tennis, 1 observatoire dispo vide avec courant ,Internet, etc.. Propriété d'un passioné d'astronomie et photographe astro de talent.",43.6127777777778,5.96333333333333
521,RAGBR,83,PACA,Esparron,18,"Petite clairiere en bordure de champ, horizon dégagé, accessible en voiture. Site de la 40ème Rencontre Astro Gastronomique des Bouches du Rhône RAGBR",43.6275,5.84527777777778
528,Neptunion observation urbaine,31,Midi-Pyrénées,L'UNION,3,"Adresse : 49 route de Bessières 31240 L'Union. Observation depuis un site urbain proche de Toulouse. Malgré la proxiAité de la ville, le site protégé par la présence d'une plaine maraichère. Observation 3 vendredi soirs sur 4",43.6630555555556,1.46972222222222
138,Observatoire de Roquevignon,6,PACA,Grasse,11,Un des 3 sites de l'Observatoire de la Cote D'Azur OCA - SQM : 20 - Bortle : 5 à 6,43.6652777777778,6.915
37,Foret de Bouconne,31,Midi-Pyrénées,Montaigut/Save,11,"PL maitrisée, peu de passage, ds forêt, facile à trouver, barbecue ! SQM : Polaire 20.40 - Zénith 20.20",43.6658333333333,1.22694444444444
552,Tour de Guet,34,Languedoc-Roussillon,Clapiers,3,Site utilisé par le Club Galilée de Montpellier,43.6677777777778,3.88111111111111
326,Malabe,13,PACA,St Paul-les-Durance,17,Site d'observation de l'Astroclub Aubagnais. Dégagé et sombre. Présence de lignes à haute tension vers le sud gênantes pour photos,43.6683333333333,5.73638888888889
256,La Boissiere,34,Languedoc-Roussillon,La Boissiere,15,"Pour les soirées de dernière minute, PL acceptable,  rapide d'accès avec une bonne partie par une 4 voies (site fréquenté par le CAC)",43.67,3.63527777777778
218,Les Pansieres,81,Midi-Pyrénées,Lacaune,19,"Meilleur site du Tarn, PL quasi absente, accessible en voiture, après le Col du Picotalen",43.6727777777778,2.64138888888889
251,Montalet,81,Midi-Pyrénées,Lacaune,19,"au début du chemin qui mène à la base militaire, abrité",43.6813888888889,2.73361111111111
270,Le Montalet,81,Midi-Pyrénées,Lacaune,19,"Le toit du tarn Très bon site de moyenne altitude, ne pas se placer sur la route au point le plus haut, la statue de la vierge au nord, est éclairée parfois la nuit",43.6813888888889,2.73333333333333
254,Observatoire d Aniane,34,Languedoc-Roussillon,Aniane,14,"Réouverture en 2008, T250, T600... à terme 7 coupoles, des chalets d'accueil...",43.6816666666667,3.6025
292,Thoux,32,Midi-Pyrénées,Thoux,17,on peut garer plusieurs voitures entre la croix et la ferme et positionner le matos entre les voitures sur le bord de la route qui n'est pas très pratiquée en principe. 11 à 12 étoiles visibles à l'oeil nu dans Pégase.,43.6825,0.981111111111111
496,Damiatte,81,Midi-Pyrénées,Damiatte,18,,43.6875,1.99666666666667
474,Moulayres,81,Midi-Pyrénées,Damiatte,18,Petit plateau accessible en voiture. Un chemin de tracteur très carrossable mais en côte doit mettre en garde le visiteur les jours humides. Grosse PL au Sud Ouest avec Toulouse. PL au Sud est pour Castres. Au Nord Graulhet. Sud très propre si on se met du bon coté de la ligne électrique. L'Est : nickel ! Un zénith et un bon 45° de rayon irréprochable.,43.6877777777778,2.02777777777778
243,Cosmons,83,PACA,Mons,16,"Manif publique organisée par l'assoc Pegase avec les Clubs Copernic Fréjus et AMAS Marseille,",43.6894444444445,6.71333333333333
166,Observatoire de Dax,40,Aquitaine,Dax,6,"Siège de la SAF Aquitaine, T318, T250, L128, planétarium…",43.6933333333333,-1.03055555555556
374,RAC ,40,Aquitaine,Classun,17,"Astroclub du Marsan - Leo Lagrange, Site consacré à l'astronomie, nous presentons les activités du club ainsi que les différentes réunions et rassemblements
",43.7108333333333,-0.413611111111111
111,Obs de Montredon Labessonnie,81,Midi-Pyrénées,Montredon-L,18,Le seul site professionnel d'animation en astronomie du Tarn,43.7211111111111,2.34083333333333
570,Obs Astronomique de Bauduen,83,PACA,Bauduen,18,"L'OAB existe depuis 1992. J'ai construit en 1995 un télescope Newton (masse de 1300 kg) sur monture à fourche. F/D: 3,3. Sous coupole en acier octogonale de 5 m de diamètre Le site dispose aussi de 3 logements (14 lits).",43.7211111111111,6.18333333333333
131,"Lunette coudée (obs, de Nice)",6,PACA,Nice,4,"Lunette coudée du XIX de l'obs, de Nice, ouverte au public et gérée par l'Association Novae",43.7252777777778,7.3
136,Observatoire de Nice,6,PACA,Nice,4,"Un des 3 sites de l'Observatoire de la Cote D'Azur OCA, lunette coudée du XIX gérée par Novae",43.7275,7.29916666666667
341,La Bastide aux Camelias,6,PACA,Eze,12,"Chambre d'hôte de charme à 2 pas du centre Astrorama. Près du village d'Eze, au cœur du Parc de la Grande Corniche, une bastide provençale entourée d'un jardin verdoyant et fleuri. Piscine, spa, sauna et hammam. Décoration raffinée et personnalisée dans les chambres : zen pour Yucco, douceur pour Jasmin, nostalgie exotique pour Carambole et sérénité pour Lilas. Petits déjeuners copieux. Accueil attentif et convivial.",43.735,7.345
520,Montagne de Lachens,83,PACA,Mons,19,le point culminant du var,43.7480555555556,6.66083333333333
134,Observatoire de Calern,6,PACA,Caussols,19,Un des 3 sites de l'Observatoire de la Cote D'Azur OCA - SQM 21 - Bortle 4 à 5,43.7533333333333,6.92055555555556
213,Col de Vence,6,PACA,Vence,18,"Site Novae, acces rapide, assez fréquenté en été, un peu humide et venté, de plus en plus de PL ",43.7602777777778,7.07472222222222
428,Goutz,32,Midi-Pyrénées,Goutz,16,Site d'observation de l'association Adhara Astronomie basée à Goutz,43.8066666666667,0.731666666666667
494,Le Clos de la Tuilerie,4,PACA,Valensole,18,"Grâce à sa position privilégiée, que vous soyez simple spectateur ou amateur confirmé, le Clos de la Tuilerie est un site d'observation idéal : éloigné de toute source de PL, sur le Plateau de Valensole (360° de visibilité) au coeur d'une région riche en observatoires (OHP, Chiran, Puimichel...) réputée pour son climat sec et son air pur. Les propriétaires du gîte, eux-mêmes astronomes amateurs, accueillent les astrams en mettant à leur disposition tout ce qu'il faut pour des observations réussies.",43.8066666666667,5.91888888888889
588,Adhara Astronomie,32,Midi-Pyrénées,Gotz,12,Site d'observation du club Adhara Astronomie.,43.8066666666667,0.731944444444444
498,Col de Bleine,6,PACA,Le Mas,19,"Le col de Bleine est à environ 1400m d'altitude, entre Thorenc, Saint-Auban et Aiglun. Du col, un chemin goudronné mais en mauvais état monte une centaine de mètres (à 1520m d'après google maps) vers un petit plateau sans arbres. Parfait pour l'observation donc !",43.8138888888889,6.81083333333333
147,Le Hameau des etoiles,32,Midi-Pyrénées,Fleurance,17,"Un village de vacances VAL-VVF entièrement dédié à l'Astronomie, avec animation et matériel, stages, formation",43.815,0.616944444444444
301,Les Sieges,34,,Lauroux,9.3,"SQM 21,45",43.8194444444444,3.26888888888889
452,Castets-Chardéou,40,Aquitaine,Castets,17,Site à 15 minutes de Dax. MvlonZ de 6.5 et SQM-L de 21.32. Piste au milieu des champs permettant un 360°. 2 halos gênants : Castets au nord-ouest et Dax au sud-sud-est. Humidité toujours importante (forêt landaise) mais transparence pouvant être très bonne malgré tout. ,43.8413888888889,-1.07111111111111
180,Le Ranquas,34,Languedoc-Roussillon,St Maurice-Navacelles,19,"Ferme ""rustique"" dans le Larzac méridional, 14 places, pension, 1/2 pension, pique-nique, WIFI",43.8441666666667,3.56333333333333
464,Mont Chiran (spot AVEX),4,PACA,La Palud-sur-Verdon,20,Le meilleurs Site testé par Avex dans les Alpes (04) Nous n'avons pas pu accéder au sommet (piste barrée) nous avons du nous contenter de rester sur le flanc 250m plus bas soit 1676 m tout de même (sommet à 1850) l'accès se mérite par une piste très longue et parfois difficile. Toutefois ma simple Clio a pu s'en affranchir. la photo jointe montre la panorama Nord au moment du couché du soleil (le Sud est du même genre ),43.8613888888889,6.32111111111111
168,Observatoire du Mont Chiran,4,PACA,Blieux,20,"Ancien observatoire du CNRS, il est maintenant ouvert à tout public curieux des choses du ciel.
Le refuge permet aussi aux randonneurs de profiter d'une halte sur un itinéraire de montagne",43.8680555555556,6.31666666666667
277,Observatoire de S Caprais,81,Midi-Pyrénées,Rabastens,17,"2 coupoles, un T400 et un T200, géré par l'association Albireo",43.8738888888889,1.71833333333333
59,Pompignan,30,Languedoc-Roussillon,Pompignan,16,"Pas exempt de pollution lumineuse mais pas un mauvais spot et c'est éloigné des villes - SQM : 21,03",43.8775,3.86194444444444
553,Les Janots,81,Midi-Pyrénées,Rabastens,18,Site très sympa pour l'observation. Loin de toute pollution lumineuse. Un grand parking pour poser ses instruments.,43.8911111111111,1.71472222222222
109,Le Petit Telle,4,PACA,Puimoisson,19,"Gîte **** - mas en pierre de 1730 - dégagé 360°- mvlon 6,9 – sqm 21,76 – décl lim obs 47°10' Sud",43.895,6.08027777777778
504,Centre d'Astronomie,4,PACA,St Michel-l'Obs,17,"Situé à 3 km de l'Observatoire de Haute Provence, dans un parc de 10 hectares entièrement clos, le Centre d'astronomie est un lieu de diffusion de la culture scientifique. Il accueille chaque année plus de 10 000 visiteurs (scolaires, centres de vacances et de loisirs, groupes d'astronomes amateurs et grand public). Des veillées d'observation du soleil et des étoiles sont organisées toute l'année. Chaque été, le festival "" l’Été Astro "" est organisé. Le Centre d'astronomie dispose d'hébergements, de salles de classe, bureaux, boutique et d'un grand parc. Il possède des équipements scientifiques performants tels que des télescopes de 200, 300 mm et 600 mm et surtout un sidérostat, un instrument unique en France, qui permet d'observer le soleil en plein jour.",43.9077777777778,5.72805555555556
463,Col de St Jurs,4,PACA,Saint Jurs,19,"Tres beau site relativement epargné par la pollution lumineuse (les lumieres des villages à l'horizon n'impactent quasiment pas la qualité du ciel au dessus de 8°). Parfois soumis a des vents forts, une solution de replis existe juste avant l'arrivée au site",43.9097222222222,6.23444444444445
333,Majastres,4,PACA,Majastres,17,"Village perdu dans la montagne, peut-être un lampadaire vers la Mairie.  S'arreter le long de la route très peu fréquentée, avant ou après le village où l'indice de PL monte à 9,8 !",43.9136111111111,6.28888888888889
144,La ferme des étoiles,32,Midi-Pyrénées,Mauroux,17,"Grande demeure Gasconne, séjours astro, chambres d'hôtes, location chalets…",43.9197222222222,0.820277777777778
457,Ascros,6,PACA,Ascros,17,Idem 456 avec plus de vue,43.9247222222222,7.01416666666667
456,Rourebel,6,PACA,Ascros,18,voici un endroit perdu dans les montagnes normalement protégé de toutes pollutions lumineuses ,43.9286111111111,7.00333333333333
123,Observatoire de Haute Provence,4,PACA,St Michel-l'Obs,18,"Unité de service et recherche du CNRS l'OHP fait partie de l'OSU (Obs Astro Marseille-Provence) SQM : 21,35",43.9316666666667,5.71222222222222
197,Gite Rural de la pinea,6,PACA,Breil-sur-Roya,19,"Gite de France 4 pers, ciel correct, PL maitrisée, conseils Astro, proche site d'altitude",43.9405555555556,7.49333333333333
49,Logrian,30,Languedoc-Roussillon,Logrian,14,,43.9591666666667,4.04027777777778
242,Parc du Cosmos,30,Languedoc-Roussillon,Les Angles,3,"Parc d'attraction sur le théme de l'Astronomie, visite guidée, siège et observatoire du club ",43.9619444444444,4.75361111111111
